gameid,playoffs,game,team_x,gamelength,result,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,firstblood,team kpm,ckpm,firstdragon,dragons,elementaldrakes,infernals,mountains,clouds,oceans,elders,firstherald,heralds,firstbaron,barons,firsttower,towers,firstmidtower,firsttothreetowers,inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,gspd,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,golddiffat10,xpdiffat10,csdiffat10,golddiffat15,xpdiffat15,csdiffat15,team_y
ESPORTSTMNT06/1300305,0,1,Fnatic,2170,1,7,-7,25,1.0,0.0,0.0,0.0,1.0,0.1936,0.0,0.0,-3.0,-4.0,-1.0,-2.0,0.0,-1.0,1.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,4.0,10026,277.21659999999997,67.93550000000005,-1177.1889999999999,3,0.08289999999999997,18,0.49770000000000003,5,91.0,2.5161,15252,15252,421.7143000000001,9192.0,0.286448,115,38,49,1271.0,869.0,10.0,3642.0,2392.0,13.0,SK Gaming
ESPORTSTMNT06/1270273,0,1,Rogue,2773,1,0,0,-5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,2.0,1.0,3.0,1.0,9.0,1.0,1.0,5.0,1649,35.67979999999989,472.16730000000007,218.90380000000005,-56,-1.2117,48,1.0385999999999997,-13,36.0,0.7789000000000001,6954,6954,150.4652000000001,5250.0,0.14097179999999998,167,31,68,810.0,899.0,21.0,2111.0,391.0,27.0,Origen
ESPORTSTMNT06/1300316,0,1,G2 Esports,1568,1,14,-14,37,3.0,1.0,0.0,0.0,1.0,0.5357000000000001,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,3.0,26764,1024.1326999999999,-993.2909,-318.9796000000001,11,0.42090000000000005,-10,-0.38259999999999994,2,11.0,0.4209000000000005,10774,10774,412.2704,7908.0,0.352414,15,-23,10,-141.0,1016.0,14.0,1907.0,-330.0,-7.0,Misfits Gaming
ESPORTSTMNT02/1396074,0,1,DAMWON Gaming,1491,1,11,-11,31,1.0,0.0,0.0,0.0,0.0,0.4426999999999999,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,22261,895.8149000000003,-443.58150000000023,-390.26160000000027,-13,-0.5231999999999997,-7,-0.28169999999999984,-10,-34.0,-1.3681999999999999,11561,11561,465.2314,7583.0,0.355662,72,5,33,1762.0,1203.0,45.0,1903.0,-155.0,29.0,Hanwha Life Esports
ESPORTSTMNT02/1396100,0,2,Hanwha Life Esports,1820,0,-10,10,-24,-3.0,-2.0,0.0,0.0,0.0,-0.32969999999999994,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-10.0,0.0,0.0,-2.0,-17095,-563.5714,515.1428000000001,646.8791999999999,52,1.7142999999999997,-37,-1.2198,16,-34.0,-1.1208999999999998,-14492,-14492,-477.7581999999999,-10715.0,-0.39832399999999996,-134,-58,-45,-332.0,50.0,-25.0,-1513.0,-1089.0,-61.0,DAMWON Gaming
ESPORTSTMNT03/1401748,0,1,Alpha Esports,1662,0,-6,6,-24,-1.0,0.0,0.0,0.0,1.0,-0.2166,0.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,1.0,2.0,0.0,-1.0,1.0,-3.0,1.0,0.0,-1.0,-11944,-431.19129999999996,527.8339999999998,0.613700000000108,1,0.0360999999999998,-10,-0.361,11,-32.0,-1.1551999999999998,-8710,-8710,-314.44039999999995,-2825.0,-0.1296244,-76,-25,-29,1265.0,-813.0,-33.0,-1502.0,-3654.0,-72.0,Machi Esports
6259-8215,0,1,Invictus Gaming,1786,0,-13,13,-36,-2.0,-2.0,-1.0,0.0,0.0,-0.4367000000000001,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-5.0,0.0,0.0,-1.0,-6304,-211.78049999999985,70.11200000000008,-133.50499999999965,2,0.0671999999999997,1,0.03359999999999985,4,-4.0,-0.1344000000000003,-9328,-9328,-313.37059999999985,-6500.0,-0.27310999999999996,-41,-9,-20,90.0,707.0,34.0,-586.0,-246.0,-2.0,JD Gaming
6259-8216,0,2,Invictus Gaming,1746,0,-8,8,-10,-1.0,-1.0,0.0,0.0,1.0,-0.27490000000000003,0.0,1.0,0.0,0.0,1.0,-2.0,1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-5.0,1.0,0.0,-2.0,9406,323.23030000000017,-506.7354,-804.8453,-21,-0.7216,8,0.27490000000000014,-4,-3.0,-0.10309999999999953,-6065,-6065,-208.41930000000002,-2552.0,-0.101651,-13,-7,-3,730.0,194.0,11.0,1206.0,2404.0,41.0,JD Gaming
ESPORTSTMNT06/1270318,0,1,Rogue,1811,1,14,-14,27,3.0,0.0,0.0,0.0,1.0,0.4638,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,30414,1007.6422,-471.02149999999983,-718.1777999999999,17,0.5631999999999997,2,0.06630000000000003,14,51.0,1.6897000000000002,13772,13772,456.27830000000006,9358.0,0.387664,69,6,44,1433.0,1893.0,51.0,4549.0,2474.0,89.0,SK Gaming
ESPORTSTMNT03/1401873,0,1,J Team,2059,0,-1,1,6,0.0,0.0,0.0,0.0,1.0,-0.029200000000000004,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,-5.0,0.0,0.0,-1.0,-15378,-448.1205,686.1097999999997,593.5016999999998,12,0.34960000000000013,-10,-0.2913999999999999,6,48.0,1.3988000000000005,-4722,-4722,-137.60080000000005,-1260.0,-0.045150800000000005,-70,-39,-13,-1288.0,-1219.0,-57.0,-1921.0,-934.0,-58.0,PSG Talon
ESPORTSTMNT06/1300370,0,1,Unicorns Of Love.CIS,1685,1,12,-12,20,0.0,0.0,0.0,0.0,1.0,0.4273,0.0,0.0,3.0,3.0,0.0,-1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,762,27.133600000000115,261.721,-303.06230000000005,-9,-0.3205,-2,-0.07120000000000015,-7,11.0,0.3916000000000004,11221,11221,399.56079999999986,6983.0,0.3035,10,-35,1,639.0,25.0,-13.0,1491.0,909.0,-21.0,Gambit Esports
ESPORTSTMNT06/1270325,0,1,Fnatic,1948,0,-14,14,-34,-1.0,0.0,0.0,0.0,0.0,-0.4312,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,1.0,-8.0,0.0,0.0,-1.0,-5871,-180.83169999999996,258.2955999999999,-119.69200000000001,6,0.18480000000000008,-7,-0.2156,2,9.0,0.27719999999999967,-9679,-9679,-298.12109999999996,-7753.0,-0.30432800000000004,18,27,-9,-225.0,-458.0,5.0,-287.0,-692.0,16.0,FC Schalke 04 Esports
ESPORTSTMNT06/1270341,0,1,G2 Esports,2137,0,-10,10,-24,-2.0,-1.0,-1.0,0.0,1.0,-0.28080000000000005,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-7.0,1.0,0.0,-2.0,-34047,-955.9288000000001,1152.5783999999999,1291.7829000000002,-7,-0.1966000000000001,0,0.0,-13,-28.0,-0.7862,-13040,-13040,-366.12070000000006,-12664.0,-0.42306400000000005,-74,-13,-18,-91.0,246.0,-19.0,-936.0,1479.0,-6.0,Excel Esports
ESPORTSTMNT03/1411769,0,1,Team SoloMid,2139,1,6,-6,10,2.0,0.0,0.0,0.0,1.0,0.16829999999999998,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,9.0,0.0,1.0,2.0,-5112,-143.39409999999998,362.0196000000001,474.50210000000015,25,0.7012,-26,-0.7293000000000001,1,-30.0,-0.8414999999999999,10052,10052,281.96349999999995,10060.0,0.345586,27,-13,34,2775.0,1074.0,-15.0,2883.0,869.0,-18.0,Golden Guardians
ESPORTSTMNT03/1401995,0,1,Evil Geniuses,2092,0,-15,15,-42,-1.0,-1.0,0.0,0.0,0.0,-0.4302,0.0,0.0,-3.0,-3.0,-3.0,-1.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.0,0.0,0.0,-1.0,-15878,-455.39200000000005,49.789700000000266,-268.39390000000003,8,0.22950000000000026,-35,-1.0039000000000002,12,-77.0,-2.208499999999999,-10566,-10566,-303.04009999999994,-3875.0,-0.138017,-26,12,-7,-1343.0,-497.0,31.0,-2641.0,-722.0,34.0,FlyQuest
ESPORTSTMNT03/1402011,0,1,Team Liquid,2589,1,4,-4,13,1.0,0.0,0.0,0.0,0.0,0.0927,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-6748,-156.38470000000007,516.2919999999999,845.8863999999999,-37,-0.8574000000000002,0,0.0,-19,-92.0,-2.1320999999999994,5163,5163,119.65230000000008,105.0,0.0031483,-12,-17,3,583.0,1087.0,17.0,662.0,2134.0,28.0,Immortals
ESPORTSTMNT02/1386473,0,1,SeolHaeOne Prince,1733,0,-10,9,-27,-1.0,0.0,0.0,0.0,1.0,-0.3462,0.0,0.0,-4.0,-4.0,-2.0,0.0,-1.0,-1.0,0.0,1.0,2.0,0.0,-1.0,0.0,-7.0,0.0,0.0,-1.0,-23379,-809.4287999999999,669.1747999999998,-255.26839999999993,-12,-0.41549999999999976,5,0.17310000000000003,5,-8.0,-0.27700000000000014,-14489,-14489,-501.6387,-9776.0,-0.42126199999999997,-73,-27,-13,-549.0,62.0,-34.0,-1927.0,-2667.0,-63.0,DRX
ESPORTSTMNT02/1386488,0,2,DRX,1372,1,17,-16,27,2.0,2.0,1.0,0.0,1.0,0.7434000000000001,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,10.0,1.0,1.0,3.0,27260,1192.1282999999999,-307.1283000000003,50.99129999999968,-32,-1.3993999999999995,30,1.3118999999999998,-14,34.0,1.4869000000000003,16293,16293,712.5218,9375.0,0.509684,72,20,21,2795.0,907.0,63.0,9352.0,6124.0,123.0,SeolHaeOne Prince
ESPORTSTMNT03/1411884,0,1,PSG Talon,1708,1,17,-17,43,1.0,0.0,0.0,0.0,0.0,0.5972,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,40806,1433.466,-991.2294999999999,-230.23419999999987,8,0.28100000000000014,7,0.2459,3,48.0,1.6861999999999995,15323,15323,538.2787000000001,12308.0,0.534794,58,-1,28,960.0,1075.0,73.0,3516.0,3672.0,107.0,Berjaya Dragons
ESPORTSTMNT03/1411923,0,1,Machi Esports,1793,1,15,-15,43,1.0,0.0,0.0,0.0,1.0,0.5019,0.0,1.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,29283,979.9107000000001,-871.7903000000001,-795.4935999999998,4,0.13390000000000013,9,0.3011999999999999,-2,35.0,1.1711999999999998,13487,13487,451.32179999999994,8920.0,0.374216,-15,-59,0,1434.0,335.0,6.0,3160.0,1299.0,12.0,Nova Esports
ESPORTSTMNT03/1411972,0,1,Machi Esports,1908,0,-7,7,-18,-2.0,0.0,-1.0,0.0,1.0,-0.22010000000000002,0.0,1.0,3.0,4.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-10.0,0.0,0.0,-4.0,-753,-23.679300000000012,-75.75469999999996,-404.1194999999998,24,0.7546999999999997,-1,-0.031500000000000083,11,-10.0,-0.31450000000000067,-6200,-6200,-194.96849999999995,-2152.0,-0.080435,-46,-34,-10,1495.0,2302.0,36.0,315.0,-245.0,7.0,ahq eSports Club
ESPORTSTMNT06/1270381,0,1,Unicorns Of Love.CIS,1059,1,15,-15,14,1.0,0.0,0.0,0.0,1.0,0.8499,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,1.0,1.0,1.0,15867,898.9801000000002,-789.6882999999998,134.10760000000005,2,0.11330000000000018,-1,-0.05669999999999997,-6,1.0,0.05659999999999954,14446,14446,818.4703000000001,16890.0,1.092144,26,-5,23,3725.0,2095.0,44.0,11581.0,6547.0,96.0,Elements Pro Gaming
ESPORTSTMNT03/1412111,0,1,FlyQuest,2717,0,4,-4,10,1.0,0.0,0.0,0.0,1.0,0.08839999999999998,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,-5.0,1.0,1.0,-2.0,-4701,-103.81299999999987,560.5153,1218.1524,-1,-0.02210000000000001,20,0.4417,7,53.0,1.1703999999999999,-6777,-6777,-149.65769999999986,-3337.0,-0.0926384,-10,0,-1,-993.0,-661.0,-32.0,-2438.0,-446.0,-39.0,Team Liquid
ESPORTSTMNT03/1402356,0,1,Team SoloMid,2800,1,3,-3,16,3.0,1.0,0.0,0.0,0.0,0.06420000000000003,0.0,0.0,2.0,1.0,3.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,1.0,3.0,215,4.607099999999718,-105.44999999999982,573.3857000000003,0,0.0,-9,-0.19280000000000008,1,35.0,0.75,6279,6279,134.55000000000018,2449.0,0.0637756,89,2,53,-236.0,357.0,1.0,-918.0,1207.0,15.0,Counter Logic Gaming
6589-8249,0,1,JD Gaming,2095,1,6,-6,31,2.0,0.0,0.0,0.0,1.0,0.17179999999999995,0.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,-1.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,16967,485.9284,-57.279199999999946,-995.3985000000002,-8,-0.22909999999999986,13,0.37240000000000006,-11,40.0,1.1456,2985,2985,85.48929999999996,-4375.0,-0.145198,58,2,13,1404.0,-295.0,28.0,2121.0,94.0,43.0,EDward Gaming
6589-8250,0,2,JD Gaming,1841,1,12,-12,34,2.0,0.0,0.0,0.0,1.0,0.39110000000000006,0.0,1.0,3.0,3.0,-1.0,3.0,0.0,1.0,0.0,0.0,-2.0,1.0,1.0,0.0,7.0,1.0,1.0,2.0,28332,923.3677000000002,-815.5568000000003,-1133.1232999999997,16,0.5215000000000001,-5,-0.16289999999999982,-5,73.0,2.3791,14170,14170,461.8143,8669.0,0.332474,129,49,38,669.0,503.0,1.0,1007.0,2330.0,20.0,EDward Gaming
6591-8254,0,1,Suning,1600,1,14,-14,28,3.0,0.0,0.0,0.0,1.0,0.525,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,19163,718.6125000000002,-599.4749999999999,-180.30000000000018,9,0.33749999999999947,8,0.30000000000000027,-7,49.0,1.8375000000000004,14359,14359,538.4625000000001,9408.0,0.436526,64,15,30,1602.0,1736.0,22.0,1015.0,955.0,37.0,eStar
6591-8255,0,2,eStar,2056,1,6,-6,22,3.0,0.0,0.0,0.0,1.0,0.17509999999999998,0.0,0.0,-3.0,-4.0,-2.0,0.0,-1.0,-1.0,1.0,0.0,-2.0,0.0,-1.0,0.0,4.0,0.0,0.0,1.0,-5046,-147.2568000000001,180.11670000000004,231.2159999999999,-4,-0.11680000000000046,20,0.5837000000000003,0,27.0,0.7880000000000003,2433,2433,71.00189999999998,-1900.0,-0.0674058,-31,21,-22,-1065.0,-1683.0,-85.0,-1587.0,-1262.0,-94.0,Suning
6591-8256,0,3,Suning,2956,1,5,-5,11,1.0,0.0,0.0,0.0,1.0,0.10150000000000003,0.0,0.0,2.0,1.0,0.0,-1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3595,72.97019999999998,-165.0609000000004,-76.05549999999994,-4,-0.08119999999999994,-14,-0.2842,1,-6.0,-0.12179999999999858,2420,2420,49.12049999999999,-7010.0,-0.17238420000000002,29,12,-6,1028.0,821.0,26.0,1925.0,1339.0,6.0,eStar
ESPORTSTMNT03/1412957,0,1,DRX,2145,0,-9,9,-37,-1.0,-1.0,0.0,0.0,0.0,-0.25170000000000003,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,1.0,1.0,-1.0,-20967,-586.4895000000001,317.0908999999997,1051.3845999999999,1,0.027900000000000258,3,0.08389999999999986,-8,19.0,0.5315000000000003,-2324,-2324,-65.00700000000006,5753.0,0.19698179999999998,-3,-2,0,-124.0,164.0,3.0,428.0,820.0,5.0,KT Rolster
ESPORTSTMNT03/1412995,0,2,KT Rolster,1882,0,-4,4,-3,0.0,0.0,0.0,0.0,0.0,-0.1276,0.0,0.0,-3.0,-3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-8.0,0.0,0.0,-1.0,-2776,-88.50160000000005,-219.69180000000006,-1455.6216999999997,-14,-0.44640000000000013,-12,-0.38260000000000005,6,-74.0,-2.3592000000000004,-9726,-9726,-310.07439999999997,-5398.0,-0.20603400000000002,-86,8,-51,-2301.0,-1379.0,-9.0,-3272.0,-2573.0,-25.0,DRX
ESPORTSTMNT03/1413000,0,3,DRX,2176,0,-15,15,-41,-5.0,-1.0,0.0,0.0,0.0,-0.4136,0.0,1.0,0.0,0.0,-2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,-7.0,0.0,0.0,-2.0,7581,209.0349000000001,-366.81060000000025,-86.2775999999999,17,0.46880000000000077,-27,-0.7444999999999997,0,-50.0,-1.3786000000000005,-9838,-9838,-271.26840000000016,-4373.0,-0.1442008,109,100,9,-537.0,-401.0,31.0,-626.0,81.0,70.0,KT Rolster
ESPORTSTMNT03/1403610,0,1,DAMWON Gaming,1739,1,15,-15,38,3.0,0.0,0.0,0.0,0.0,0.5175,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,3.0,25828,891.1328000000001,-483.34670000000006,-744.1863000000003,4,0.1379999999999999,2,0.06899999999999995,-10,17.0,0.5865,18030,18030,622.0816000000001,7958.0,0.33487,91,21,24,-291.0,-89.0,-7.0,4015.0,2558.0,6.0,Afreeca Freecs
ESPORTSTMNT03/1403647,0,2,Afreeca Freecs,1366,0,-12,12,-26,-1.0,0.0,0.0,0.0,0.0,-0.5271,0.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,-1.0,-14055,-617.3500000000001,11.376299999999901,345.1537000000001,-10,-0.43920000000000003,0,0.0,5,-35.0,-1.5374000000000008,-13676,-13676,-600.7028,-4315.0,-0.24893600000000002,-104,-36,-23,-2865.0,-2590.0,-52.0,-5744.0,-4549.0,-77.0,DAMWON Gaming
6595-8287,0,1,LGD Gaming,2230,0,-8,8,-16,-2.0,0.0,0.0,0.0,1.0,-0.2153,0.0,1.0,-2.0,-2.0,1.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-7.0,1.0,0.0,-1.0,-38626,-1039.2646,869.4348999999997,281.00440000000026,-51,-1.3721999999999999,17,0.4573999999999998,6,-134.0,-3.6053999999999995,-13246,-13246,-356.39469999999994,-9325.0,-0.30505,-94,-16,-27,-92.0,-1786.0,-18.0,-2292.0,-2729.0,-17.0,JD Gaming
6595-8289,0,2,JD Gaming,1733,0,-6,6,-3,0.0,0.0,0.0,0.0,1.0,-0.20779999999999998,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-8.0,1.0,0.0,-3.0,-14342,-496.5492999999999,383.61220000000003,-340.9578999999999,-13,-0.4500000000000002,12,0.4154,-2,-8.0,-0.27700000000000014,-6242,-6242,-216.11079999999993,-5517.0,-0.22373800000000002,-18,7,-13,-414.0,843.0,12.0,-2904.0,-398.0,5.0,LGD Gaming
6595-8290,0,3,LGD Gaming,2085,0,-8,8,-21,-1.0,0.0,0.0,0.0,0.0,-0.23020000000000002,0.0,0.0,-3.0,-3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-4.0,0.0,1.0,-1.0,-13559,-390.1869999999999,532.7482,175.1943000000001,-7,-0.20140000000000002,-3,-0.08630000000000004,8,-57.0,-1.6403000000000008,-9084,-9084,-261.41010000000006,-9483.0,-0.34917600000000004,-25,8,-20,-1181.0,-751.0,-34.0,-2915.0,-1935.0,-37.0,JD Gaming
ESPORTSTMNT03/1404039,0,1,Team Dynamics,1871,0,-11,11,-34,-3.0,-1.0,0.0,0.0,0.0,-0.35279999999999995,0.0,0.0,-4.0,-4.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-6.0,0.0,0.0,-2.0,-34639,-1110.8176999999998,1055.6279999999997,226.17859999999973,-17,-0.5451000000000001,6,0.1923999999999999,-6,-1.0,-0.032100000000000684,-11049,-11049,-354.3239000000001,-7585.0,-0.302086,-46,10,-5,-1272.0,-1404.0,-26.0,-3153.0,-1646.0,-24.0,Gen.G
ESPORTSTMNT03/1404085,0,2,Gen.G,1594,1,11,-11,37,3.0,1.0,0.0,0.0,0.0,0.4140999999999999,0.0,0.0,2.0,2.0,1.0,-1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,29223,1099.9873999999998,-1000.6901000000003,-226.67509999999993,22,0.8281000000000001,10,0.37640000000000007,3,67.0,2.5219999999999994,13079,13079,492.30860000000007,6555.0,0.308998,13,-35,12,442.0,-621.0,11.0,2364.0,845.0,32.0,Team Dynamics
ESPORTSTMNT03/1404342,0,1,FlyQuest,2011,0,-8,8,-14,-3.0,-1.0,0.0,0.0,0.0,-0.23860000000000003,0.0,0.0,-3.0,-3.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,2.0,0.0,-1.0,0.0,-4.0,1.0,1.0,-1.0,-33069,-986.6435000000001,754.3411000000001,992.8194999999998,-13,-0.38790000000000013,20,0.5967,-7,-17.0,-0.5072000000000001,-7826,-7826,-233.49580000000003,-2690.0,-0.0972172,-50,-9,-22,-1126.0,-61.0,2.0,-93.0,257.0,-10.0,100 Thieves
ESPORTSTMNT03/1404383,0,1,DRX,2067,1,1,-1,-3,-1.0,0.0,0.0,0.0,1.0,0.029100000000000015,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,26990,783.4542999999999,-724.5283,-1080.4935,-32,-0.9288999999999996,2,0.05810000000000004,0,-65.0,-1.8867999999999991,241,241,6.9956999999999425,92.0,0.00307286,-48,-13,-34,1011.0,-505.0,-5.0,-775.0,-1619.0,3.0,DAMWON Gaming
ESPORTSTMNT03/1404443,0,2,DAMWON Gaming,1893,1,11,-11,26,2.0,2.0,0.0,0.0,0.0,0.34870000000000007,0.0,1.0,5.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,36888,1169.1916999999999,-713.7876999999999,-81.01420000000007,31,0.9824999999999999,2,0.06340000000000012,-11,106.0,3.3596999999999992,15012,15012,475.81619999999987,9323.0,0.34822,96,-9,41,764.0,630.0,15.0,2815.0,3005.0,18.0,DRX
ESPORTSTMNT03/1404460,0,3,DRX,1861,1,9,-9,26,1.0,0.0,0.0,0.0,0.0,0.29020000000000007,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-2.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,4600,148.30739999999992,-231.84310000000005,-495.37879999999996,0,0.0,4,0.129,1,5.0,0.1612,5195,5195,167.49059999999986,345.0,0.01274932,-20,1,-16,-516.0,63.0,4.0,-1359.0,-863.0,0.0,DAMWON Gaming
ESPORTSTMNT03/1404470,0,1,Hong Kong Attitude,1935,0,-8,8,-32,-2.0,-1.0,0.0,0.0,0.0,-0.24810000000000001,0.0,0.0,-3.0,-3.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,2.0,0.0,0.0,1.0,-9.0,0.0,0.0,-2.0,-15832,-490.9148,131.72090000000026,864.7132000000001,-15,-0.46510000000000007,-9,-0.2791000000000001,5,-74.0,-2.294600000000001,-11837,-11837,-367.0387999999999,-6711.0,-0.26019000000000003,-58,-21,-34,-843.0,-508.0,-25.0,-1943.0,-1532.0,-57.0,Machi Esports
6599-8322,0,1,Top Esports,2052,1,11,-11,26,1.0,1.0,0.0,0.0,0.0,0.3216,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,-2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,15958,466.6082000000001,-100.38009999999986,-673.3041000000003,-32,-0.9356999999999998,25,0.7309999999999999,-11,10.0,0.29239999999999977,9583,9583,280.2047000000001,6195.0,0.212848,64,17,25,-992.0,-657.0,-40.0,987.0,776.0,-9.0,FunPlus Phoenix
6599-8325,0,2,Top Esports,1837,1,12,-12,26,4.0,0.0,0.0,0.0,1.0,0.392,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,2478,80.93630000000007,16.134999999999764,184.63799999999992,-10,-0.3266,25,0.8166,3,43.0,1.4044999999999996,7673,7673,250.61519999999996,4350.0,0.1639962,35,0,43,213.0,-304.0,3.0,39.0,-607.0,0.0,FunPlus Phoenix
ESPORTSTMNT03/1404554,0,1,PSG Talon,2199,0,-8,8,-26,-2.0,-1.0,0.0,0.0,0.0,-0.21829999999999997,0.0,1.0,-3.0,-3.0,0.0,1.0,-3.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-4.0,1.0,1.0,-1.0,2449,66.82130000000006,-232.8240000000003,17.707999999999856,7,0.19090000000000007,1,0.02719999999999989,-1,58.0,1.5825000000000005,-6091,-6091,-166.19370000000015,-3458.0,-0.11726199999999999,-3,-4,1,495.0,1202.0,50.0,-724.0,-392.0,56.0,ahq eSports Club
ESPORTSTMNT06/1270676,0,1,Unicorns Of Love.CIS,1571,1,14,-14,34,1.0,0.0,0.0,0.0,1.0,0.5347,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,15320,585.1051,-297.0974000000001,80.35649999999987,-5,-0.19089999999999963,9,0.3437,-6,48.0,1.8333000000000004,12602,12602,481.2985,5705.0,0.288274,-46,-38,-8,2089.0,807.0,9.0,2404.0,-815.0,-17.0,Vega Squadron
ESPORTSTMNT03/1414323,0,1,Cloud9,1766,1,9,-9,29,1.0,0.0,0.0,0.0,1.0,0.30579999999999996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,5880,199.7735,236.0589,747.3159,-11,-0.3736999999999999,-11,-0.3737999999999999,1,-40.0,-1.359,7764,7764,263.7825999999999,1843.0,0.0797896,30,13,4,93.0,-435.0,-7.0,-552.0,-139.0,-17.0,Team SoloMid
